PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00106907	8	0	23	
0	0	0	0.000887871	7	0	20	
0	0	0	0.00180197	14	0	41	
0	0	0	0.00129819	10	0	29	
0	0	0	0.000880003	7	0	20	
0	0	0	0.000739813	6	0	17	
0	0	0	0.00138211	11	0	32	
0	0	0	0.000478983	4	0	11	
0	0	0	0.00147796	12	0	35	
0	0	0	0.000626087	5	0	14	
0	0	0	0.001791	14	0	41	
0	0	0	0.000617027	5	0	14	
0	0	0	0.00112391	9	0	26	
0	0	0	0.00246406	19	0	56	
0	0	0	0.00128293	10	0	29	
0	0	0	0.000735998	6	0	17	
0	0	0	0.000617027	5	0	14	
0	0	0	0.000862122	7	0	20	
0	0	0	0.00200987	16	0	47	
0	0	0	0.000871897	7	0	20	
0	0	0	0.000983953	8	0	23	
0	0	0	0.000858068	7	0	20	
0	0	0	0.00100303	8	0	23	
0	0	0	0.000718117	6	0	17	
0	0	0	0.00141311	11	0	32	
0	0	0	0.000775099	6	0	17	
0	0	0	0.00152302	12	0	35	
0	0	0	0.00191092	15	0	44	
0	0	0	0.00142312	11	0	32	
0	0	0	0.000627041	5	0	14	
0	0	0	0.000984907	8	0	23	
