PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.000276089	2	0	5	
0	0	0	0.00508499	34	0	101	
0	0	0	0.00428295	28	0	83	
0	0	0	0.001652	11	0	32	
0	0	0	0.00366497	25	0	74	
0	0	0	0.00387406	26	0	77	
0	0	0	0.00338006	22	0	65	
0	0	0	0.00195694	13	0	38	
0	0	0	0.0025301	17	0	50	
0	0	0	0.00829101	50	0	149	
0	0	0	0.00495815	32	0	95	
0	0	0	0.00515079	34	0	101	
0	0	0	0.00233793	16	0	47	
0	0	0	0.00264192	18	0	53	
0	0	0	0.00224304	15	0	44	
0	0	0	0.00160909	11	0	32	
0	0	0	0.0015161	10	0	29	
0	0	0	0.00271201	18	0	53	
0	0	0	0.00258303	17	0	50	
0	0	0	0.001441	10	0	29	
0	0	0	0.00285411	19	0	56	
0	0	0	0.000880003	6	0	17	
0	0	0	0.00299406	20	0	59	
0	0	0	0.00188398	13	0	38	
0	0	0	0.00313687	21	0	62	
0	0	0	0.00174403	12	0	35	
0	0	0	0.00146699	10	0	29	
0	0	0	0.00389504	23	0	68	
0	0	0	0.00147605	9	0	26	
0	0	0	0.000396013	3	0	8	
0	0	0	0.00167799	11	0	32	
0	0	0	0.00156093	11	0	32	
0	0	0	0.00410604	27	0	80	
0	0	0	0.00478411	32	0	95	
0	0	0	0.00190091	13	0	38	
0	0	0	0.00312495	21	0	62	
0	0	0	0.00195813	13	0	38	
0	0	0	0.00177693	12	0	35	
0	0	0	0.00651503	44	0	131	
0	0	0	0.000147104	1	0	2	
0	0	0	0.003093	21	0	62	
0	0	0	0.00403094	27	0	80	
0	0	0	0.00186491	13	0	38	
0	0	0	0.00208211	14	0	41	
0	0	0	0.00314999	21	0	62	
0	0	0	0.00191784	13	0	38	
0	0	0	0.00172305	11	0	32	
0	0	0	0.00177598	9	0	26	
0	0	0	0.00200701	13	0	38	
0	0	0	0.00244999	16	0	47	
0	0	0	0.00157905	11	0	32	
0	0	0	0.00191808	13	0	38	
0	0	0	0.00135899	9	0	26	
0	0	0	0.00143385	10	0	29	
0	0	0	0.00235105	16	0	47	
0	0	0	0.000404119	3	0	8	
0	0	0	0.001863	13	0	38	
0	0	0	0.00161099	11	0	32	
0	0	0	0.00279498	19	0	56	
0	0	0	0.00144601	10	0	29	
0	0	0	0.000828981	6	0	17	
0	0	0	0.00132704	9	0	26	
0	0	0	0.00160289	11	0	32	
0	0	0	0.00174093	12	0	35	
